student_id,minutes_watched,paid_in_q2
276517,6.08,0
276526,4.05,0
276560,54.37,0
276568,0.23,0
276572,0.18,0
276591,33.08,0
276606,0.4,0
276608,3.98,0
276612,0.17,0
276614,4.48,0
276627,51.87,0
276632,44.1,0
276646,0.15,0
276661,7.47,0
276663,31.37,0
276669,17.65,0
276678,0.27,0
276684,9.85,0
276685,2.55,0
276686,0.17,0
276705,1.2,0
276710,0.17,0
276753,9.17,0
276767,0.87,0
276780,2.0,0
276792,2.3,0
276812,0.1,0
276839,9.95,0
276844,10.57,0
276845,0.7,0
276849,39.28,0
276856,1.15,0
276868,27.37,0
276879,38.98,0
276880,0.32,0
276906,8.53,0
276907,2.78,0
276908,2.7,0
276909,10.15,0
276912,2.52,0
276917,32.87,0
276919,0.68,0
276921,1.43,0
276929,6.3,0
276934,14.7,0
276937,0.2,0
276949,1.33,0
276950,0.78,0
276957,3.03,0
276966,28.42,0
276976,1.03,0
276982,6.52,0
276989,0.07,0
276991,0.25,0
276992,0.22,0
277001,1.13,0
277003,0.1,0
277010,37.33,0
277011,28.92,0
277014,43.92,0
277024,132.07,0
277067,10.53,0
277083,1.27,0
277088,2.5,0
277101,2.72,0
277104,4.28,0
277113,19.13,0
277122,48.62,0
277132,0.55,0
277140,1.68,0
277147,0.53,0
277149,8.2,0
277152,10.22,0
277155,1.85,0
277161,44.77,0
277162,0.07,0
277177,51.72,0
277194,0.48,0
277210,14.12,0
277229,12.9,0
277232,20.75,0
277237,0.1,0
277239,0.32,0
277242,82.15,0
277269,0.22,0
277296,1.07,0
277297,9.87,0
277301,84.23,0
277311,0.75,0
277323,103.7,0
277325,25.65,0
277334,1.15,0
277339,7.95,0
277342,0.3,0
277353,6.72,0
277368,0.65,0
277380,47.42,0
277394,48.77,0
277433,17.35,0
277439,0.3,0
277449,5.13,0
277451,0.15,0
277455,1.57,0
277463,1.87,0
277468,65.78,0
277470,1.17,0
277476,1.2,0
277477,8.97,0
277492,167.85,0
277496,2.67,0
277498,10.8,0
277507,10.13,0
277519,1.63,0
277528,40.67,0
277531,0.33,0
277534,23.42,0
277551,6.88,0
277553,2.18,0
277554,7.35,0
277555,3.13,0
277571,34.48,0
277572,13.8,0
277579,0.3,0
277592,4.75,0
277599,10.92,0
277626,0.07,0
277645,2.97,0
277646,2.63,0
277660,35.8,0
277677,43.35,0
277698,29.62,0
277702,21.05,0
277718,175.47,0
277721,28.27,0
277729,0.53,0
277730,0.63,0
277735,0.12,0
277746,8.2,0
277759,4.93,0
277761,0.13,0
277780,3.17,0
277782,72.38,0
277797,2.1,0
277816,86.35,0
277820,6.32,0
277823,0.88,0
277841,37.42,0
277848,0.32,0
277862,1.13,0
277877,0.55,0
277886,43.65,0
277897,6.2,0
277900,0.62,0
277904,9.78,0
277909,0.67,0
277913,2.38,0
277915,0.95,0
277926,7.13,0
277935,31.7,0
277938,1.2,0
277951,33.9,0
277961,32.52,0
277965,11.65,0
277967,4.7,0
278025,0.68,0
278032,44.43,0
278046,1.13,0
278054,0.05,0
278079,1.33,0
278095,6.27,0
278100,0.1,0
278131,10.42,0
278133,0.37,0
278154,0.35,0
278166,5.68,0
278200,0.17,0
278203,1.22,0
278231,6.63,0
278242,5.22,0
278243,14.65,0
278263,6.28,0
278266,6.62,0
278304,1.87,0
278311,2.78,0
278313,3.15,0
278324,74.78,0
278338,48.73,0
278367,6.43,0
278371,28.77,0
278375,15.95,0
278385,60.32,0
278388,4.38,0
278408,11.17,0
278419,1.22,0
278436,4.93,0
278440,39.57,0
278486,30.62,0
278499,1.97,0
278500,0.37,0
278504,1.52,0
278512,0.28,0
278525,9.78,0
278533,1.3,0
278556,10.53,0
278564,10.78,0
278591,1.25,0
278611,20.0,0
278612,5.87,0
278661,0.8,0
278673,0.07,0
278696,0.2,0
278710,49.72,0
278712,4.15,0
278713,0.08,0
278714,7.63,0
278727,79.93,0
278742,109.25,0
278761,0.4,0
278762,26.28,0
278771,7.3,0
278779,6.62,0
278833,44.23,0
278846,0.3,0
278848,0.08,0
278878,0.42,0
278894,38.75,0
278895,6.57,0
278903,52.97,0
278904,4.48,0
278917,4.73,0
278925,0.47,0
278933,18.75,0
278938,0.3,0
278952,19.1,0
278957,7.05,0
278965,6.3,0
278972,53.07,0
278986,0.43,0
279010,8.22,0
279012,0.1,0
279016,12.2,0
279028,77.48,0
279059,0.23,0
279071,1.97,0
279086,4.33,0
279088,6.32,0
279098,44.35,0
279103,20.32,0
279118,0.43,0
279126,10.6,0
279131,40.27,0
279137,19.9,0
279154,6.48,0
279185,0.1,0
279190,41.22,0
279197,37.68,0
279229,18.98,0
279231,60.97,0
279261,6.53,0
279263,0.1,0
279267,1.22,0
279282,7.7,0
279288,1.97,0
279291,6.17,0
279295,25.13,0
279305,18.9,0
279318,0.28,0
279332,7.37,0
279334,0.48,0
279338,0.23,0
279354,0.87,0
279355,17.97,0
279356,80.22,0
279364,23.95,0
279366,0.07,0
279389,3.62,0
279397,4.28,0
279398,6.97,0
279414,1.8,0
279431,1.12,0
279444,14.7,0
279467,67.07,0
279471,44.0,0
279489,2.08,0
279496,2.23,0
279501,1.92,0
279507,0.2,0
279521,10.27,0
279528,17.07,0
279535,59.83,0
279538,0.05,0
279541,0.72,0
279562,2.77,0
279564,27.62,0
279566,0.23,0
279574,4.07,0
279590,0.37,0
279600,47.52,0
279609,12.32,0
279616,0.32,0
279621,0.88,0
279632,0.1,0
279667,6.17,0
279669,5.82,0
279675,27.05,0
279676,7.63,0
279679,0.68,0
279684,27.72,0
279696,6.4,0
279719,10.85,0
279741,50.87,0
279742,41.43,0
279758,20.45,0
279762,0.47,0
279768,39.87,0
279784,36.37,0
279795,9.37,0
279796,32.87,0
279804,1.13,0
279805,3.55,0
279812,0.33,0
279823,5.13,0
279835,0.15,0
279843,6.38,0
279845,1.2,0
279854,6.55,0
279860,16.9,0
279863,3.2,0
279872,0.35,0
279882,0.35,0
16,2.0,0
20,0.37,0
209,14.58,0
213,8.65,0
221,469.07,0
519,4.28,0
530,45.43,0
563,0.3,0
575,4.23,0
612,0.05,0
665,2.53,0
1211,615.1,0
1321,4.32,0
1425,0.55,0
1494,201.93,0
1496,20.83,0
1559,0.7,0
1612,0.37,0
1762,0.5,0
1791,427.12,0
1843,27.77,0
1876,0.03,0
1946,6.48,0
2000,59.7,0
2147,137.68,0
2247,0.45,0
2418,0.57,0
2477,54.48,0
2539,0.37,0
2746,20.53,0
2844,0.88,0
2901,0.7,0
2965,451.63,0
3078,6.35,0
3129,0.18,0
3152,0.08,0
3166,0.6,0
3231,0.25,0
3315,5.52,0
3366,189.18,0
3469,7.98,0
3732,0.1,0
3808,0.05,0
4016,257.82,0
4033,0.13,0
4419,0.97,0
4847,33.6,0
4881,2.57,0
4892,2.75,0
4933,0.05,0
4945,0.78,0
5260,206.97,0
5287,2.9,0
5328,0.37,0
5444,0.6,0
5538,0.13,0
5902,0.55,0
5952,158.32,0
6254,0.15,0
6260,0.38,0
6313,489.62,0
6368,42.02,0
6403,0.18,0
6619,9.12,0
6762,494.87,0
6772,0.12,0
6882,0.72,0
7248,12.23,0
7541,95.1,0
7584,1.2,0
7909,0.08,0
8194,1.18,0
8197,0.3,0
8633,0.15,0
8709,1.3,0
8934,6.4,0
9047,129.62,0
9095,0.18,0
9099,2.07,0
9149,0.2,0
9734,40.53,0
9809,0.18,0
9896,9.45,0
9944,5.35,0
10055,0.05,0
10076,0.18,0
10149,17.67,0
10229,1.37,0
10242,16.43,0
10306,6.3,0
10539,16.62,0
10587,10.67,0
10721,5.88,0
10744,14.55,0
10890,6.03,0
11025,7.53,0
11586,57.82,0
11829,57.45,0
11835,0.73,0
11934,38.32,0
12104,0.25,0
12205,4.28,0
12446,12.9,0
12544,5.05,0
12772,0.53,0
12891,0.05,0
13090,25.57,0
13157,9.72,0
13211,0.15,0
13772,14.58,0
14455,23.58,0
14512,0.1,0
14851,3.43,0
14874,0.07,0
14942,3.6,0
14976,9.23,0
15228,5.38,0
15236,2.08,0
15250,24.47,0
15626,0.07,0
15911,0.55,0
15942,0.5,0
16165,22.32,0
16744,33.18,0
17866,4.18,0
18012,0.38,0
18594,0.05,0
18738,21.8,0
18811,0.32,0
19548,6.7,0
19737,12.82,0
19742,0.1,0
19878,11.62,0
20041,0.97,0
20065,0.23,0
20309,0.1,0
20811,59.42,0
20817,31.32,0
20906,43.18,0
21253,0.12,0
21409,0.87,0
21433,4.0,0
21482,27.12,0
21515,9.25,0
21633,205.27,0
21844,14.52,0
22194,10.37,0
22622,0.1,0
22821,1.92,0
22852,33.15,0
22961,0.15,0
23113,20.17,0
23209,38.72,0
23578,1.2,0
23628,24.28,0
23891,0.18,0
24121,4.12,0
24206,7.08,0
24419,0.75,0
24424,10.82,0
24564,15.08,0
24731,0.08,0
24883,1.68,0
25133,3.2,0
25920,0.12,0
25966,0.32,0
27155,20.78,0
27367,0.18,0
27499,0.1,0
27775,5.08,0
27937,0.23,0
28018,53.82,0
28298,1.75,0
28320,0.35,0
28585,21.5,0
28630,4.93,0
29264,11.68,0
29754,0.05,0
31356,6.25,0
32008,0.07,0
32014,17.92,0
32339,6.95,0
32675,1.37,0
33001,0.1,0
33090,0.32,0
33250,0.28,0
33257,10.03,0
34394,0.08,0
34714,19.43,0
36760,0.05,0
36902,2.52,0
37381,0.08,0
38205,6.45,0
39090,0.22,0
39208,42.8,0
39366,58.13,0
41393,0.23,0
41789,0.48,0
41949,33.12,0
42281,0.23,0
42491,47.43,0
42509,0.08,0
42613,2.02,0
45910,2.13,0
47363,92.22,0
47436,4.55,0
48762,0.08,0
48884,51.28,0
49141,1.67,0
49262,0.32,0
51686,0.12,0
51695,0.15,0
52873,0.22,0
53505,0.33,0
53770,2.02,0
53809,1.32,0
54875,0.05,0
56125,0.13,0
56455,2.02,0
57060,0.05,0
57522,66.9,0
58014,6.03,0
58606,0.45,0
58737,0.07,0
59305,774.55,0
59459,3.68,0
59945,0.17,0
60149,0.6,0
60674,3.12,0
60993,0.33,0
60997,6.05,0
61094,1.78,0
62255,4.13,0
62992,0.07,0
64044,0.32,0
68087,31.58,0
68727,13.67,0
70445,3.72,0
70982,1.3,0
71086,0.08,0
71284,31.28,0
71772,29.5,0
72128,0.15,0
72596,20.13,0
72802,4.15,0
73239,0.05,0
73386,0.08,0
74504,0.12,0
74663,2.97,0
75023,34.35,0
75971,0.6,0
76251,0.05,0
76350,33.55,0
77060,7.05,0
77476,36.55,0
79529,0.05,0
80675,0.17,0
81892,8.08,0
81980,14.75,0
83956,19.98,0
86032,0.13,0
86823,34.67,0
89102,0.1,0
89299,23.08,0
89656,5.57,0
90247,5.83,0
90983,0.07,0
92792,0.62,0
93079,0.22,0
96207,1.45,0
97140,0.83,0
98895,0.17,0
99032,6.08,0
99611,0.35,0
101722,0.67,0
102748,0.37,0
103943,6.63,0
104514,0.25,0
105389,1.02,0
107852,12.1,0
108852,67.28,0
109018,2.15,0
109342,0.32,0
111858,0.05,0
112792,0.2,0
113456,16.58,0
113816,0.08,0
114023,18.77,0
115218,2.02,0
116980,7.02,0
119516,1.52,0
120982,2.75,0
122649,5.37,0
123873,1.1,0
124444,55.78,0
125478,3.23,0
125873,1.28,0
134726,3.95,0
135973,15.0,0
136673,0.8,0
136737,8.78,0
136857,7.97,0
138384,0.05,0
139699,5.92,0
140547,52.78,0
141570,0.23,0
142605,9.75,0
142790,3.22,0
142822,0.12,0
143305,37.17,0
143417,3.48,0
143481,1.37,0
143890,3.18,0
143986,50.92,0
144333,1.77,0
144558,52.93,0
144617,7.75,0
144692,3.23,0
144771,4.62,0
144965,1.27,0
145085,20.85,0
145212,105.85,0
145286,63.58,0
145401,0.07,0
145414,0.62,0
145418,22.63,0
145482,7.18,0
145516,1.48,0
145625,2.25,0
145654,2.58,0
145722,2.37,0
145777,33.52,0
145890,0.1,0
145895,0.6,0
145902,2.67,0
145930,16.05,0
145968,0.7,0
146012,28.3,0
146052,462.4,0
146120,1.88,0
146129,0.55,0
146312,4.83,0
146672,2.88,0
146749,29.93,0
146778,2.03,0
146816,0.67,0
146926,33.6,0
146993,0.28,0
147046,0.13,0
147080,57.22,0
147089,7.78,0
147101,23.27,0
147153,36.58,0
147204,8.0,0
147220,0.18,0
147262,30.07,0
147330,3.8,0
147378,28.88,0
147408,0.17,0
147421,10.98,0
147535,1.98,0
147540,0.08,0
147558,23.48,0
147643,94.35,0
147650,0.2,0
147676,553.95,0
147715,280.0,0
147748,1.6,0
147763,240.0,0
147768,1.87,0
147796,49.93,0
147804,301.1,0
147933,0.55,0
147950,82.53,0
148059,153.3,0
148077,10.18,0
148079,8.72,0
148102,1.03,0
148103,321.18,0
148112,50.03,0
148128,72.78,0
148135,0.18,0
148153,0.48,0
148156,0.03,0
148165,0.12,0
148172,0.85,0
148173,13.38,0
148174,0.47,0
148177,0.35,0
148182,33.2,0
148197,0.92,0
148202,2.72,0
148207,0.12,0
148212,0.23,0
148213,11.22,0
148215,1.13,0
148233,0.23,0
148234,59.58,0
148236,78.65,0
148238,1.85,0
148240,6.15,0
148254,83.9,0
148255,0.2,0
148259,5.6,0
148261,3.4,0
148266,540.48,0
148269,15.93,0
148275,10.57,0
148294,0.12,0
148295,4.75,0
148311,109.1,0
148329,433.82,0
148336,1.58,0
148338,15.08,0
148345,0.53,0
148361,8.72,0
148375,19.63,0
148394,0.2,0
148410,17.75,0
148411,274.38,0
148413,3.65,0
148415,0.4,0
148416,2.82,0
148419,1.3,0
148421,14.95,0
148424,2.82,0
148431,32.48,0
148435,6.07,0
148436,1.33,0
148443,16.13,0
148450,0.18,0
148458,5.17,0
148468,410.57,0
148482,1.08,0
148486,290.27,0
148503,5.38,0
148508,1.72,0
148509,1.9,0
148521,0.68,0
148524,5.48,0
148529,0.47,0
148534,9.67,0
148537,0.78,0
148554,1.58,0
148559,921.53,0
148573,0.07,0
148578,36.23,0
148579,0.52,0
148583,0.1,0
148594,0.07,0
148622,0.37,0
148626,0.08,0
148636,51.47,0
148658,0.08,0
148661,0.5,0
148662,77.25,0
148675,6.48,0
148680,1.78,0
148694,10.38,0
148704,22.88,0
148717,0.42,0
148727,5.1,0
148732,0.43,0
148735,83.22,0
148739,15.8,0
148747,25.8,0
148751,0.23,0
148761,1.77,0
148765,0.82,0
148766,0.75,0
148773,1.18,0
148779,56.32,0
148781,0.07,0
148811,0.58,0
148819,4.78,0
148824,4.15,0
148826,57.15,0
148834,12.28,0
148837,1053.97,0
148840,5.47,0
148841,0.2,0
148890,0.92,0
148897,48.72,0
148900,1.98,0
148904,0.4,0
148906,20.48,0
148919,88.3,0
148920,0.05,0
148923,97.68,0
148928,1.82,0
148964,8.37,0
148981,5.45,0
148984,0.42,0
148993,10.82,0
148994,61.97,0
149004,0.15,0
149027,3.8,0
149030,85.98,0
149033,62.38,0
149051,0.75,0
149062,0.95,0
149068,5.28,0
149087,1.18,0
149092,8.7,0
149093,2.65,0
149094,12.12,0
149100,18.47,0
149101,20.77,0
149105,22.33,0
149111,0.6,0
149113,1.88,0
149116,0.88,0
149123,49.17,0
149126,0.22,0
149133,5.18,0
149134,0.22,0
149139,0.93,0
149147,1.48,0
149165,0.88,0
149207,0.43,0
149221,0.83,0
149222,0.6,0
149227,0.08,0
149239,0.93,0
149258,0.83,0
149259,0.05,0
149262,66.33,0
149276,52.68,0
149291,17.82,0
149297,1.4,0
149298,0.05,0
149330,0.52,0
149343,0.08,0
149375,5.2,0
149392,1.07,0
149394,0.12,0
149399,7.87,0
149412,21.72,0
149414,0.23,0
149419,0.57,0
149442,9.22,0
149446,2.03,0
149453,0.82,0
149520,1.27,0
149524,0.62,0
149543,0.38,0
149567,43.43,0
149568,0.08,0
149574,42.13,0
149579,14.87,0
149580,44.27,0
149595,30.3,0
149596,0.12,0
149608,0.12,0
149636,95.57,0
149639,0.9,0
149640,0.17,0
149655,63.08,0
149657,0.08,0
149691,0.05,0
149692,50.67,0
149696,8.83,0
149717,0.08,0
149725,0.25,0
149730,0.1,0
149740,25.62,0
149741,35.3,0
149750,8.47,0
149758,35.02,0
149760,50.43,0
149762,7.72,0
149772,5.37,0
149776,28.05,0
149777,0.07,0
149778,9.27,0
149804,0.85,0
149824,9.15,0
149828,69.92,0
149830,10.98,0
149851,1.05,0
149854,11.68,0
149865,0.92,0
149869,0.08,0
149879,15.9,0
149886,68.18,0
149887,554.97,0
149889,64.35,0
149890,66.23,0
149891,51.78,0
149904,70.18,0
149908,5.27,0
149936,5.37,0
149941,53.1,0
149942,28.28,0
149945,0.12,0
149948,0.45,0
149956,8.07,0
149973,17.85,0
149982,50.8,0
149984,26.75,0
150016,26.2,0
150034,65.87,0
150045,14.6,0
150053,117.3,0
150056,22.2,0
150057,92.25,0
150063,0.77,0
150076,27.02,0
150078,0.08,0
150091,3.13,0
150095,12.07,0
150102,6.18,0
150153,0.25,0
150158,0.12,0
150166,5.78,0
150178,0.13,0
150183,7.08,0
150184,21.7,0
150187,1.1,0
150192,13.42,0
150195,0.17,0
150197,7.22,0
150212,7.67,0
150223,0.18,0
150224,10.4,0
150231,0.48,0
150235,1.15,0
150243,0.05,0
150247,0.12,0
150257,0.07,0
150311,6.75,0
150324,3.23,0
150342,0.27,0
150343,0.13,0
150353,0.07,0
150384,1.05,0
150386,0.27,0
150393,0.15,0
150397,7.73,0
150405,4.1,0
150407,5.33,0
150411,0.07,0
150415,0.65,0
150420,1.28,0
150423,1.27,0
150436,107.65,0
150442,0.73,0
150448,45.45,0
150452,0.67,0
150463,0.23,0
150465,0.67,0
150471,0.13,0
150474,0.27,0
150477,8.52,0
150481,60.48,0
150489,12.67,0
150490,2.93,0
150501,14.23,0
150511,0.3,0
150515,16.17,0
150524,15.73,0
150533,26.05,0
150545,0.22,0
150561,0.8,0
150579,68.93,0
150580,0.08,0
150598,6.43,0
150612,0.05,0
150613,9.83,0
150637,0.1,0
150666,0.62,0
150667,0.45,0
150680,0.75,0
150682,0.47,0
150686,5.87,0
150696,0.15,0
150710,24.4,0
150719,8.32,0
150749,0.3,0
150755,8.93,0
150758,0.62,0
150760,31.0,0
150764,16.5,0
150768,0.48,0
150772,0.07,0
150776,0.32,0
150782,0.45,0
150799,0.5,0
150803,0.08,0
150812,48.07,0
150815,0.1,0
150816,107.23,0
150826,67.98,0
150828,0.1,0
150830,13.33,0
150833,0.27,0
150836,0.07,0
150844,12.28,0
150847,20.63,0
150849,3.68,0
150858,124.35,0
150874,0.85,0
150885,0.72,0
150894,0.15,0
150903,0.05,0
150921,0.62,0
150931,0.88,0
150940,1.13,0
150945,1.03,0
150947,107.22,0
150950,24.38,0
150955,23.93,0
150957,7.6,0
150987,0.8,0
150989,8.9,0
150990,13.67,0
150995,55.15,0
150998,1.97,0
151002,0.5,0
151038,21.7,0
151041,0.18,0
151047,0.23,0
151048,0.58,0
151060,48.18,0
151061,44.8,0
151095,0.33,0
151103,27.4,0
151127,0.23,0
151128,0.23,0
151133,0.23,0
151164,5.63,0
151196,0.47,0
151199,1.6,0
151201,0.08,0
151206,47.28,0
151219,39.63,0
151228,58.03,0
151260,21.28,0
151265,1.25,0
151271,4.5,0
151279,57.07,0
151280,0.58,0
151286,0.08,0
151293,7.02,0
151294,55.97,0
151296,14.8,0
151317,0.38,0
151351,27.87,0
151379,7.42,0
151386,54.63,0
151397,1.77,0
151402,335.23,0
151414,7.7,0
151419,54.97,0
151427,27.15,0
151440,4.7,0
151444,0.27,0
151471,12.55,0
151473,5.35,0
151474,4.7,0
151484,0.67,0
151504,4.45,0
151511,77.77,0
151513,49.22,0
151530,1.2,0
151571,43.07,0
151580,13.32,0
151582,29.33,0
151585,5.53,0
151588,23.1,0
151620,466.62,0
151635,0.42,0
151639,10.03,0
151648,0.08,0
151650,62.65,0
151668,39.9,0
151670,59.67,0
151674,0.23,0
151685,109.23,0
151686,0.4,0
151709,917.62,0
151716,49.23,0
151735,0.07,0
151767,46.93,0
151768,6.18,0
151779,102.1,0
151783,298.78,0
151808,0.47,0
151817,9.95,0
151819,67.6,0
151820,1.38,0
151830,0.05,0
151834,78.22,0
151838,0.58,0
151844,10.4,0
151859,17.27,0
151863,98.95,0
151867,0.1,0
151873,0.47,0
151894,6.85,0
151896,0.9,0
151908,57.13,0
151920,8.38,0
151943,1.33,0
151951,1.02,0
151963,0.68,0
151968,3.52,0
151992,4.32,0
151997,9.72,0
152021,2.82,0
152038,83.27,0
152053,0.93,0
152057,2.18,0
152079,0.83,0
152086,6.8,0
152129,6.38,0
152137,0.05,0
152139,0.1,0
152151,1.97,0
152154,0.75,0
152203,9.58,0
152216,64.87,0
152220,0.05,0
152240,57.5,0
152286,6.27,0
152291,83.3,0
152293,0.05,0
152318,1.87,0
152323,0.52,0
152326,6.13,0
152334,0.5,0
152345,19.88,0
152347,8.52,0
152348,8.12,0
152356,62.9,0
152376,0.08,0
152377,4.57,0
152383,5.48,0
152385,0.5,0
152391,1.6,0
152428,41.4,0
152442,4.97,0
152458,14.68,0
152460,27.8,0
152462,17.73,0
152474,8.22,0
152475,1.83,0
152494,3.18,0
152501,0.8,0
152504,0.22,0
152505,13.63,0
152520,3.43,0
152535,5.87,0
152539,0.55,0
152541,49.62,0
152549,53.15,0
152551,42.15,0
152583,9.97,0
152587,0.07,0
152599,47.7,0
152615,0.07,0
152626,0.07,0
152629,0.12,0
152630,34.68,0
152636,0.05,0
152640,1.53,0
152650,1.68,0
152660,0.35,0
152668,0.98,0
152669,1.72,0
152677,155.5,0
152702,0.63,0
152711,19.42,0
152716,0.57,0
152720,7.87,0
152723,0.05,0
152732,37.8,0
152739,33.27,0
152741,2.87,0
152744,0.42,0
152750,0.08,0
152757,6.85,0
152760,0.07,0
152767,4.27,0
152769,1.12,0
152781,1.07,0
152782,7.95,0
152792,0.48,0
152796,0.07,0
152844,1.6,0
152850,13.07,0
152851,6.0,0
152853,0.48,0
152877,0.27,0
152879,9.13,0
152887,4.45,0
152893,0.52,0
152927,75.43,0
152928,1.45,0
152939,0.62,0
152944,15.7,0
152949,4.47,0
152967,8.8,0
152988,79.63,0
152991,11.32,0
152999,658.0,0
153018,0.07,0
153029,0.18,0
153032,0.15,0
153041,29.03,0
153045,0.57,0
153048,1.07,0
153052,4.55,0
153056,9.08,0
153063,8.23,0
153066,17.83,0
153070,7.78,0
153072,16.42,0
153077,46.08,0
153095,0.08,0
153098,0.32,0
153101,0.08,0
153109,0.45,0
153115,4.2,0
153160,10.78,0
153209,0.27,0
153217,54.58,0
153221,98.78,0
153244,31.4,0
153246,0.2,0
153253,2.65,0
153254,108.62,0
153272,6.72,0
153292,0.05,0
153311,20.05,0
153314,22.88,0
153327,0.05,0
153330,0.55,0
153347,32.1,0
153357,64.8,0
153368,0.98,0
153373,40.03,0
153391,0.05,0
153401,5.03,0
153430,6.03,0
153443,34.22,0
153479,1.37,0
153482,0.12,0
153483,1.65,0
153488,10.97,0
153492,0.13,0
153496,57.77,0
153507,0.07,0
153520,3.17,0
153527,0.35,0
153528,28.07,0
153536,2.03,0
153540,0.07,0
153543,59.55,0
153547,0.05,0
153548,0.22,0
153554,68.05,0
153571,12.37,0
153573,11.72,0
153575,2.62,0
153584,2.08,0
153630,66.73,0
153642,0.2,0
153659,34.48,0
153677,5.98,0
153679,13.43,0
153714,28.33,0
153746,1.17,0
153757,0.05,0
153762,580.75,0
153774,1.2,0
153777,7.58,0
153784,0.13,0
153785,0.9,0
153806,1.32,0
153808,0.1,0
153832,2.05,0
153841,125.13,0
153855,5.5,0
153864,41.23,0
153866,0.97,0
153870,2.28,0
153874,0.25,0
153877,1.6,0
153885,299.35,0
153903,0.83,0
153906,57.43,0
153909,0.17,0
153925,38.88,0
153984,69.05,0
153997,0.05,0
154026,61.42,0
154056,16.78,0
154067,3.7,0
154090,6.03,0
154096,8.62,0
154120,15.82,0
154130,0.3,0
154141,0.05,0
154173,12.63,0
154177,61.57,0
154178,0.07,0
154190,0.23,0
154237,44.55,0
154242,0.67,0
154253,0.27,0
154299,135.12,0
154300,228.6,0
154301,25.7,0
154312,88.4,0
154313,18.45,0
154323,6.03,0
154339,0.07,0
154345,0.05,0
154346,6.63,0
154367,45.47,0
154384,1.35,0
154398,0.05,0
154419,2.4,0
154428,2.75,0
154430,14.32,0
154434,0.2,0
154438,33.87,0
154439,4.45,0
154453,10.38,0
154467,0.43,0
154483,9.75,0
154491,523.13,0
154525,0.38,0
154549,0.12,0
154565,0.38,0
154583,0.68,0
154597,0.22,0
154631,1.9,0
154632,0.2,0
154633,4.12,0
154634,1.2,0
154635,6.08,0
154649,22.8,0
154668,114.57,0
154697,0.78,0
154718,6.07,0
154719,0.08,0
154733,10.65,0
154737,6.03,0
154738,8.32,0
154760,80.07,0
154790,8.78,0
154810,0.05,0
154811,0.2,0
154818,2.17,0
154825,7.72,0
154839,63.2,0
154858,0.67,0
154861,12.77,0
154893,92.8,0
154894,1.08,0
154903,2.58,0
154907,0.05,0
154938,44.85,0
154942,1.77,0
154954,2.07,0
154972,5.23,0
154987,62.25,0
154992,10.33,0
155009,2.2,0
155015,0.35,0
155028,55.88,0
155035,351.13,0
155040,0.72,0
155047,61.83,0
155079,0.12,0
155080,5.28,0
155103,83.77,0
155117,3.03,0
155168,2.95,0
155177,3.07,0
155213,3.2,0
155216,0.67,0
155219,0.48,0
155220,31.47,0
155255,1.1,0
155267,0.15,0
155274,32.85,0
155277,0.05,0
155295,0.27,0
155312,0.55,0
155315,0.07,0
155318,0.08,0
155341,47.83,0
155350,0.15,0
155384,18.93,0
155409,0.37,0
155420,0.7,0
155422,15.08,0
155425,9.9,0
155432,23.38,0
155435,30.07,0
155438,0.07,0
155442,12.85,0
155455,15.35,0
155457,8.87,0
155463,3.88,0
155480,110.33,0
155496,0.1,0
155499,32.77,0
155540,9.92,0
155553,345.38,0
155555,0.25,0
155564,0.05,0
155565,2.45,0
155592,3.6,0
155598,10.72,0
155626,0.4,0
155641,6.42,0
155662,0.67,0
155687,0.95,0
155689,0.15,0
155692,1.17,0
155702,68.03,0
155705,7.23,0
155708,32.2,0
155726,1.23,0
155731,43.2,0
155772,28.9,0
155787,51.2,0
155845,232.27,0
155914,0.1,0
155939,0.05,0
155950,91.3,0
155952,2.88,0
155983,7.48,0
156008,0.95,0
156012,60.85,0
156121,15.57,0
156131,7.23,0
156137,25.65,0
156144,0.45,0
156156,2.58,0
156173,1.88,0
156175,3.43,0
156196,50.6,0
156204,0.22,0
156215,15.87,0
156216,16.18,0
156248,3.42,0
156249,1.1,0
156252,0.08,0
156268,2.53,0
156284,2.32,0
156291,161.65,0
156306,147.95,0
156307,0.6,0
156313,86.32,0
156314,6.05,0
156315,8.25,0
156319,365.22,0
156330,9.07,0
156337,22.68,0
156345,17.15,0
156358,0.38,0
156363,0.05,0
156394,5.02,0
156405,2.82,0
156406,848.27,0
156410,0.67,0
156443,3.2,0
156445,6.08,0
156451,12.48,0
156455,0.12,0
156476,0.05,0
156481,34.05,0
156485,0.67,0
156492,43.63,0
156506,0.15,0
156514,10.6,0
156520,54.32,0
156526,2.85,0
156543,70.25,0
156544,0.8,0
156555,5.78,0
156579,5.32,0
156590,7.38,0
156592,378.27,0
156603,1.37,0
156624,0.07,0
156638,58.07,0
156640,38.17,0
156665,0.32,0
156669,52.33,0
156677,0.15,0
156678,0.05,0
156698,1.68,0
156700,59.75,0
156704,454.88,0
156705,6.55,0
156709,1.62,0
156712,20.22,0
156718,2.65,0
156729,54.57,0
156745,0.33,0
156755,5.05,0
156763,0.07,0
156766,0.17,0
156769,0.18,0
156778,123.58,0
156783,0.63,0
156790,1.22,0
156793,0.12,0
156794,2.42,0
156795,18.32,0
156800,28.05,0
156807,36.38,0
156813,3.87,0
156820,41.5,0
156821,0.07,0
156826,1.18,0
156832,79.85,0
156846,32.05,0
